country,date,people_fully_vaccinated_per_hundred
Lower middle income,2021-06-16,2.57
Lower middle income,2021-06-17,2.6
Lower middle income,2021-06-18,2.62
Lower middle income,2021-06-19,2.65
Lower middle income,2021-06-20,2.67
Lower middle income,2021-06-21,2.71
Lower middle income,2021-06-22,2.74
Lower middle income,2021-06-23,2.76
Lower middle income,2021-06-24,2.8
Lower middle income,2021-06-25,2.84
Lower middle income,2021-06-26,2.89
Lower middle income,2021-06-27,2.92
Lower middle income,2021-06-28,2.97
Lower middle income,2021-06-29,3.03
Lower middle income,2021-06-30,3.06
Lower middle income,2021-07-01,3.12
Lower middle income,2021-07-02,3.13
Lower middle income,2021-07-03,3.23
Lower middle income,2021-07-04,3.28
Lower middle income,2021-07-05,3.34
Luxembourg,2021-01-25,0.2
Luxembourg,2021-01-26,0.2
Luxembourg,2021-01-27,0.21
Luxembourg,2021-01-28,0.24
Luxembourg,2021-01-31,0.27
Luxembourg,2021-02-01,0.3
Luxembourg,2021-02-02,0.37
Luxembourg,2021-02-03,0.45
Luxembourg,2021-02-04,0.51
Luxembourg,2021-02-07,0.59
Luxembourg,2021-02-08,0.65
Luxembourg,2021-02-09,0.71
Luxembourg,2021-02-10,0.78
Luxembourg,2021-02-11,0.84
Luxembourg,2021-02-14,0.9
Luxembourg,2021-02-15,0.95
Luxembourg,2021-02-16,1.01
Luxembourg,2021-02-17,1.04
Luxembourg,2021-02-18,1.13
Luxembourg,2021-02-21,1.23
Luxembourg,2021-02-22,1.32
Luxembourg,2021-02-23,1.42
Luxembourg,2021-02-24,1.51
Luxembourg,2021-02-25,1.59
Luxembourg,2021-02-28,1.71
Luxembourg,2021-03-01,1.83
Luxembourg,2021-03-02,1.91
Luxembourg,2021-03-03,2.03
Luxembourg,2021-03-04,2.15
Luxembourg,2021-03-07,2.26
Luxembourg,2021-03-08,2.28
Luxembourg,2021-03-09,2.31
Luxembourg,2021-03-10,2.36
Luxembourg,2021-03-11,2.45
Luxembourg,2021-03-14,2.49
Luxembourg,2021-03-15,2.53
Luxembourg,2021-03-16,2.63
Luxembourg,2021-03-17,2.71
Luxembourg,2021-03-18,2.79
Luxembourg,2021-03-21,2.86
Luxembourg,2021-03-22,2.9
Luxembourg,2021-03-23,2.99
Luxembourg,2021-03-24,3.08
Luxembourg,2021-03-25,3.17
Luxembourg,2021-03-28,3.37
Luxembourg,2021-03-30,3.46
Luxembourg,2021-03-31,3.6
Luxembourg,2021-04-01,3.75
Luxembourg,2021-04-05,4.04
Luxembourg,2021-04-06,4.22
Luxembourg,2021-04-07,4.54
Luxembourg,2021-04-08,4.93
Luxembourg,2021-04-11,5.47
Luxembourg,2021-04-12,5.61
Luxembourg,2021-04-13,6.04
Luxembourg,2021-04-14,6.45
Luxembourg,2021-04-15,6.87
Luxembourg,2021-04-18,7.34
Luxembourg,2021-04-19,7.39
Luxembourg,2021-04-20,7.41
Luxembourg,2021-04-21,7.49
Luxembourg,2021-04-22,7.57
Luxembourg,2021-04-25,7.7
Luxembourg,2021-04-26,7.77
Luxembourg,2021-04-27,7.86
Luxembourg,2021-04-28,7.99
Luxembourg,2021-04-29,8.14
Luxembourg,2021-05-02,8.32
Luxembourg,2021-05-03,8.72
Luxembourg,2021-05-04,9.16
Luxembourg,2021-05-05,9.56
Luxembourg,2021-05-06,9.89
Luxembourg,2021-05-09,10.57
Luxembourg,2021-05-10,11.03
Luxembourg,2021-05-11,11.56
Luxembourg,2021-05-13,12.49
Luxembourg,2021-05-16,13.63
Luxembourg,2021-05-17,13.84
Luxembourg,2021-05-18,14.04
Luxembourg,2021-05-19,14.5
Luxembourg,2021-05-20,14.95
Luxembourg,2021-05-25,16.22
Luxembourg,2021-05-27,16.81
Luxembourg,2021-05-28,17.45
Luxembourg,2021-05-29,18.11
Luxembourg,2021-05-31,18.78
Luxembourg,2021-06-01,19.39
Luxembourg,2021-06-02,19.8
Luxembourg,2021-06-03,20.95
Luxembourg,2021-06-07,22.16
Luxembourg,2021-06-08,22.99
Luxembourg,2021-06-09,23.75
Luxembourg,2021-06-11,25.52
Luxembourg,2021-06-14,27.39
Luxembourg,2021-06-15,28.07
Luxembourg,2021-06-16,28.67
Luxembourg,2021-06-17,29.15
Luxembourg,2021-06-18,29.56
Luxembourg,2021-06-21,30.73
Luxembourg,2021-06-24,31.1
Luxembourg,2021-06-25,31.32
Luxembourg,2021-06-28,31.73
Luxembourg,2021-06-29,31.93
Luxembourg,2021-06-30,33.66
Luxembourg,2021-07-02,34.65
Luxembourg,2021-07-05,36.23
Malaysia,2021-02-28,0.0
Malaysia,2021-03-01,0.0
Malaysia,2021-03-02,0.0
Malaysia,2021-03-03,0.0
Malaysia,2021-03-04,0.0
Malaysia,2021-03-05,0.0
Malaysia,2021-03-06,0.0
Malaysia,2021-03-07,0.0
Malaysia,2021-03-08,0.0
Malaysia,2021-03-09,0.0
Malaysia,2021-03-10,0.0
Malaysia,2021-03-11,0.0
Malaysia,2021-03-12,0.0
Malaysia,2021-03-13,0.0
Malaysia,2021-03-14,0.0
Malaysia,2021-03-15,0.0
Malaysia,2021-03-16,0.0
Malaysia,2021-03-17,0.0
Malaysia,2021-03-18,0.0
Malaysia,2021-03-19,0.01
Malaysia,2021-03-20,0.03
Malaysia,2021-03-21,0.05
Malaysia,2021-03-22,0.1
Malaysia,2021-03-23,0.16
Malaysia,2021-03-24,0.23
Malaysia,2021-03-25,0.29
Malaysia,2021-03-26,0.33
Malaysia,2021-03-27,0.37
Malaysia,2021-03-28,0.41
Malaysia,2021-03-29,0.49
Malaysia,2021-03-30,0.58
Malaysia,2021-03-31,0.67
Malaysia,2021-04-01,0.75
Malaysia,2021-04-02,0.82
Malaysia,2021-04-03,0.86
Malaysia,2021-04-04,0.89
Malaysia,2021-04-05,0.95
Malaysia,2021-04-06,1.02
Malaysia,2021-04-07,1.07
Malaysia,2021-04-08,1.12
Malaysia,2021-04-09,1.16
Malaysia,2021-04-10,1.19
Malaysia,2021-04-11,1.22
Malaysia,2021-04-12,1.27
Malaysia,2021-04-13,1.29
Malaysia,2021-04-14,1.32
Malaysia,2021-04-15,1.34
Malaysia,2021-04-16,1.36
Malaysia,2021-04-17,1.36
Malaysia,2021-04-18,1.37
Malaysia,2021-04-19,1.4
Malaysia,2021-04-20,1.43
Malaysia,2021-04-21,1.47
Malaysia,2021-04-22,1.51
Malaysia,2021-04-23,1.53
Malaysia,2021-04-24,1.54
Malaysia,2021-04-25,1.55
Malaysia,2021-04-26,1.58
Malaysia,2021-04-27,1.62
Malaysia,2021-04-28,1.66
Malaysia,2021-04-29,1.68
Malaysia,2021-04-30,1.7
Malaysia,2021-05-01,1.71
Malaysia,2021-05-02,1.74
Malaysia,2021-05-03,1.82
Malaysia,2021-05-04,1.88
Malaysia,2021-05-05,1.95
Malaysia,2021-05-06,2.01
Malaysia,2021-05-07,2.05
Malaysia,2021-05-08,2.08
Malaysia,2021-05-09,2.1
Malaysia,2021-05-10,2.18
Malaysia,2021-05-11,2.23
Malaysia,2021-05-12,2.26
Malaysia,2021-05-13,2.26
Malaysia,2021-05-14,2.26
Malaysia,2021-05-15,2.26
Malaysia,2021-05-16,2.26
Malaysia,2021-05-17,2.35
Malaysia,2021-05-18,2.45
Malaysia,2021-05-19,2.55
Malaysia,2021-05-20,2.62
Malaysia,2021-05-21,2.68
Malaysia,2021-05-22,2.69
Malaysia,2021-05-23,2.71
Malaysia,2021-05-24,2.79
Malaysia,2021-05-25,2.89
Malaysia,2021-05-26,2.89
Malaysia,2021-05-27,3.05
Malaysia,2021-05-28,3.13
Malaysia,2021-05-29,3.18
Malaysia,2021-05-30,3.25
Malaysia,2021-05-31,3.34
Malaysia,2021-06-01,3.41
Malaysia,2021-06-02,3.44
Malaysia,2021-06-03,3.47
Malaysia,2021-06-04,3.48
Malaysia,2021-06-05,3.49
Malaysia,2021-06-06,3.49
Malaysia,2021-06-07,3.51
Malaysia,2021-06-08,3.65
Malaysia,2021-06-09,3.77
Malaysia,2021-06-10,3.92
Malaysia,2021-06-11,4.01
Malaysia,2021-06-12,4.11
Malaysia,2021-06-13,4.2
Malaysia,2021-06-14,4.37
Malaysia,2021-06-15,4.54
Malaysia,2021-06-16,4.56
Malaysia,2021-06-17,4.7
Malaysia,2021-06-18,4.8
Malaysia,2021-06-19,4.91
Malaysia,2021-06-20,4.98
Malaysia,2021-06-21,5.15
Malaysia,2021-06-22,5.34
Malaysia,2021-06-23,5.58
Malaysia,2021-06-24,5.87
Malaysia,2021-06-25,6.08
Malaysia,2021-06-26,6.25
Malaysia,2021-06-27,6.45
Malaysia,2021-06-28,6.58
Malaysia,2021-06-29,6.84
Malaysia,2021-06-30,7.13
Malaysia,2021-07-01,7.4
Malaysia,2021-07-02,7.61
Malaysia,2021-07-03,7.85
Malaysia,2021-07-04,8.09
Malaysia,2021-07-05,8.45
Malta,2021-01-25,0.33
Malta,2021-01-26,0.38
Malta,2021-01-27,0.47
Malta,2021-01-28,0.57
Malta,2021-01-29,0.67
Malta,2021-01-30,0.78
Malta,2021-01-31,0.89
Malta,2021-02-01,1.01
Malta,2021-02-02,1.11
Malta,2021-02-03,1.23
Malta,2021-02-04,1.46
Malta,2021-02-05,1.72
Malta,2021-02-06,1.98
Malta,2021-02-07,2.25
Malta,2021-02-08,2.5
Malta,2021-02-09,2.75
Malta,2021-02-10,2.93
Malta,2021-02-11,3.13
Malta,2021-02-12,3.34
Malta,2021-02-13,3.53
Malta,2021-02-14,3.68
Malta,2021-02-15,3.87
Malta,2021-02-16,4.04
Malta,2021-02-17,4.2
Malta,2021-02-18,4.35
Malta,2021-02-19,4.49
Malta,2021-02-20,4.57
Malta,2021-02-21,4.65
Malta,2021-02-22,4.79
Malta,2021-02-23,4.93
Malta,2021-02-24,5.1
Malta,2021-02-25,5.3
Malta,2021-02-26,5.69
Malta,2021-02-27,6.07
Malta,2021-02-28,6.35
Malta,2021-03-01,6.57
Malta,2021-03-02,6.74
Malta,2021-03-03,6.87
Malta,2021-03-04,7.03
Malta,2021-03-05,7.18
Malta,2021-03-06,7.34
Malta,2021-03-07,7.44
Malta,2021-03-08,7.74
Malta,2021-03-09,7.95
Malta,2021-03-10,8.21
Malta,2021-03-11,8.42
Malta,2021-03-12,8.68
Malta,2021-03-13,8.86
Malta,2021-03-14,8.99
Malta,2021-03-15,9.21
Malta,2021-03-16,9.25
Malta,2021-03-17,9.43
Malta,2021-03-18,9.64
Malta,2021-03-19,9.8
Malta,2021-03-20,9.95
Malta,2021-03-21,10.07
Malta,2021-03-22,10.26
Malta,2021-03-23,10.45
Malta,2021-03-24,10.66
Malta,2021-03-25,11.08
Malta,2021-03-26,11.34
Malta,2021-03-27,11.45
Malta,2021-03-28,11.6
Malta,2021-03-29,11.85
Malta,2021-03-30,12.13
Malta,2021-03-31,12.36
Malta,2021-04-01,12.59
Malta,2021-04-02,12.94
Malta,2021-04-03,13.14
Malta,2021-04-04,13.37
Malta,2021-04-05,13.61
Malta,2021-04-06,13.84
Malta,2021-04-07,14.29
Malta,2021-04-08,14.77
Malta,2021-04-09,15.29
Malta,2021-04-10,15.7
Malta,2021-04-11,16.19
Malta,2021-04-12,16.77
Malta,2021-04-13,17.35
Malta,2021-04-14,17.7
Malta,2021-04-15,18.27
Malta,2021-04-16,18.68
Malta,2021-04-17,19.06
Malta,2021-04-18,19.24
Malta,2021-04-19,19.88
Malta,2021-04-20,20.42
Malta,2021-04-21,21.23
Malta,2021-04-22,21.89
Malta,2021-04-23,22.35
Malta,2021-04-24,22.55
Malta,2021-04-25,22.8
Malta,2021-04-26,23.22
Malta,2021-04-27,23.53
Malta,2021-04-28,23.66
Malta,2021-04-29,23.92
Malta,2021-04-30,24.24
Malta,2021-05-01,24.51
Malta,2021-05-02,24.62
Malta,2021-05-03,24.9
Malta,2021-05-04,25.21
Malta,2021-05-05,25.53
Malta,2021-05-06,26.12
Malta,2021-05-07,26.77
Malta,2021-05-08,27.05
Malta,2021-05-09,27.45
Malta,2021-05-10,28.05
Malta,2021-05-11,28.82
Malta,2021-05-12,29.56
Malta,2021-05-13,30.2
Malta,2021-05-14,31.02
Malta,2021-05-15,31.97
Malta,2021-05-16,32.5
Malta,2021-05-17,33.44
Malta,2021-05-18,34.56
Malta,2021-05-19,35.89
Malta,2021-05-20,37.17
Malta,2021-05-21,38.32
Malta,2021-05-22,39.69
Malta,2021-05-23,40.82
Malta,2021-05-24,41.57
Malta,2021-05-25,42.82
Malta,2021-05-26,44.36
Malta,2021-05-27,45.34
Malta,2021-05-28,45.93
Malta,2021-05-29,46.48
Malta,2021-05-30,47.13
Malta,2021-05-31,47.67
Malta,2021-06-01,49.45
Malta,2021-06-02,50.19
Malta,2021-06-03,51.26
Malta,2021-06-04,52.23
Malta,2021-06-05,52.96
Malta,2021-06-06,53.25
Malta,2021-06-07,54.09
Malta,2021-06-08,55.09
Malta,2021-06-09,55.93
Malta,2021-06-10,56.97
Malta,2021-06-11,58.0
Malta,2021-06-12,58.64
Malta,2021-06-13,58.98
Malta,2021-06-14,60.04
Malta,2021-06-15,61.32
Malta,2021-06-16,62.13
Malta,2021-06-17,63.09
Malta,2021-06-18,64.03
Malta,2021-06-19,64.73
Malta,2021-06-20,65.27
Malta,2021-06-21,65.74
Malta,2021-06-22,66.73
Malta,2021-06-23,67.75
Malta,2021-06-24,68.84
Malta,2021-06-25,69.66
Malta,2021-06-26,70.18
Malta,2021-06-27,70.54
Malta,2021-06-28,71.52
Malta,2021-06-29,72.61
Malta,2021-06-30,73.81
Malta,2021-07-01,74.5
Malta,2021-07-02,75.34
Malta,2021-07-03,75.91
Malta,2021-07-04,76.28
Mexico,2021-01-15,0.0
Mexico,2021-01-16,0.0
Mexico,2021-01-17,0.0
Mexico,2021-01-18,0.01
Mexico,2021-01-19,0.01
Mexico,2021-01-20,0.01
Mexico,2021-01-21,0.01
Mexico,2021-01-22,0.02
Mexico,2021-01-23,0.02
Mexico,2021-01-24,0.02
Mexico,2021-01-25,0.02
Mexico,2021-01-26,0.02
Mexico,2021-01-27,0.02
Mexico,2021-01-28,0.02
Mexico,2021-01-29,0.02
Mexico,2021-01-30,0.03
Mexico,2021-01-31,0.03
Mexico,2021-02-01,0.03
Mexico,2021-02-02,0.04
Mexico,2021-02-03,0.04
Mexico,2021-02-04,0.05
Mexico,2021-02-05,0.05
Mexico,2021-02-06,0.06
Mexico,2021-02-07,0.06
Mexico,2021-02-08,0.06
Mexico,2021-02-10,0.07
Mexico,2021-02-11,0.07
Mexico,2021-02-12,0.07
Mexico,2021-02-13,0.07
Mexico,2021-02-15,0.07
Mexico,2021-02-16,0.07
Mexico,2021-02-17,0.08
Mexico,2021-02-19,0.32
Mexico,2021-02-20,0.35
Mexico,2021-02-21,0.35
Mexico,2021-02-22,0.35
Mexico,2021-02-23,0.36
Mexico,2021-02-24,0.37
Mexico,2021-02-25,0.41
Mexico,2021-02-26,0.44
Mexico,2021-02-27,0.44
Mexico,2021-02-28,0.44
Mexico,2021-03-01,0.44
Mexico,2021-03-02,0.44
Mexico,2021-03-03,0.46
Mexico,2021-03-05,0.47
Mexico,2021-03-06,0.47
Mexico,2021-03-08,0.47
Mexico,2021-03-09,0.47
Mexico,2021-03-10,0.47
Mexico,2021-03-12,0.47
Mexico,2021-03-13,0.47
Mexico,2021-03-14,0.47
Mexico,2021-03-15,0.47
Mexico,2021-03-17,0.49
Mexico,2021-03-18,0.5
Mexico,2021-03-20,0.54
Mexico,2021-03-21,0.56
Mexico,2021-03-22,0.57
Mexico,2021-03-24,0.6
Mexico,2021-03-25,0.61
Mexico,2021-03-26,0.63
Mexico,2021-03-27,0.64
Mexico,2021-03-29,0.66
Mexico,2021-03-31,0.73
Mexico,2021-04-02,0.82
Mexico,2021-04-03,0.84
Mexico,2021-04-04,0.86
Mexico,2021-04-05,0.91
Mexico,2021-04-06,1.01
Mexico,2021-04-07,1.14
Mexico,2021-04-08,1.29
Mexico,2021-04-09,1.44
Mexico,2021-04-10,1.53
Mexico,2021-04-11,1.61
Mexico,2021-04-12,1.72
Mexico,2021-04-13,2.04
Mexico,2021-04-14,2.29
Mexico,2021-04-15,2.55
Mexico,2021-04-16,2.86
Mexico,2021-04-17,2.98
Mexico,2021-04-18,3.05
Mexico,2021-04-19,3.19
Mexico,2021-04-20,3.5
Mexico,2021-04-21,3.86
Mexico,2021-04-22,4.15
Mexico,2021-04-23,4.38
Mexico,2021-04-24,4.52
Mexico,2021-04-25,4.59
Mexico,2021-04-26,4.73
Mexico,2021-04-28,5.24
Mexico,2021-04-29,5.51
Mexico,2021-04-30,5.77
Mexico,2021-05-01,5.93
Mexico,2021-05-02,6.04
Mexico,2021-05-04,6.53
Mexico,2021-05-05,6.82
Mexico,2021-05-06,7.05
Mexico,2021-05-07,7.23
Mexico,2021-05-08,7.32
Mexico,2021-05-09,7.36
Mexico,2021-05-11,7.37
Mexico,2021-05-12,7.65
Mexico,2021-05-13,7.84
Mexico,2021-05-16,8.22
Mexico,2021-05-17,8.26
Mexico,2021-05-19,8.63
Mexico,2021-05-20,8.83
Mexico,2021-05-21,8.99
Mexico,2021-05-22,9.09
Mexico,2021-05-23,9.14
Mexico,2021-05-24,9.15
Mexico,2021-05-25,9.18
Mexico,2021-05-26,9.24
Mexico,2021-05-28,9.47
Mexico,2021-05-29,9.56
Mexico,2021-05-30,9.61
Mexico,2021-05-31,9.63
Mexico,2021-06-01,9.78
Mexico,2021-06-02,10.02
Mexico,2021-06-03,10.41
Mexico,2021-06-04,10.7
Mexico,2021-06-05,10.95
Mexico,2021-06-06,10.95
Mexico,2021-06-07,11.01
Mexico,2021-06-08,11.14
Mexico,2021-06-09,11.35
Mexico,2021-06-10,11.44
Mexico,2021-06-11,11.57
Mexico,2021-06-12,11.64
Mexico,2021-06-13,11.68
Mexico,2021-06-14,11.77
Mexico,2021-06-15,11.93
Mexico,2021-06-16,12.06
Mexico,2021-06-17,12.27
Mexico,2021-06-18,12.55
Mexico,2021-06-19,12.82
Mexico,2021-06-20,12.95
Mexico,2021-06-21,13.22
Mexico,2021-06-22,13.54
Mexico,2021-06-23,13.97
Mexico,2021-06-24,14.23
Mexico,2021-06-25,14.45
Mexico,2021-06-26,14.63
Mexico,2021-06-27,14.7
Mexico,2021-06-28,14.83
Mexico,2021-06-29,15.01
Mexico,2021-06-30,15.18
Mexico,2021-07-01,15.27
Mexico,2021-07-02,15.32
Mexico,2021-07-04,15.38
Montenegro,2021-03-19,0.05
Montenegro,2021-03-20,0.07
Montenegro,2021-03-23,0.09
Montenegro,2021-03-24,0.14
Montenegro,2021-03-25,0.17
Montenegro,2021-03-26,0.21
Montenegro,2021-03-27,0.25
Montenegro,2021-03-28,0.33
Montenegro,2021-03-29,0.38
Montenegro,2021-03-30,0.39
Montenegro,2021-03-31,0.52
Montenegro,2021-04-01,0.54
Montenegro,2021-04-02,0.61
Montenegro,2021-04-03,0.64
Montenegro,2021-04-04,0.67
Montenegro,2021-04-05,0.71
Montenegro,2021-04-06,0.75
Montenegro,2021-04-07,0.82
Montenegro,2021-04-08,0.86
Montenegro,2021-04-09,0.9
Montenegro,2021-04-10,0.97
Montenegro,2021-04-11,1.08
Montenegro,2021-04-12,1.08
Montenegro,2021-04-13,1.36
Montenegro,2021-04-14,1.63
Montenegro,2021-04-15,1.93
Montenegro,2021-04-16,2.12
Montenegro,2021-04-17,2.31
Montenegro,2021-04-18,2.59
Montenegro,2021-04-19,2.72
Montenegro,2021-04-20,2.83
Montenegro,2021-04-21,2.95
Montenegro,2021-04-22,3.03
Montenegro,2021-04-23,3.1
Montenegro,2021-04-24,3.17
Montenegro,2021-04-25,3.23
Montenegro,2021-04-26,3.24
Montenegro,2021-04-27,3.25
Montenegro,2021-04-28,3.26
Montenegro,2021-04-29,3.3
Montenegro,2021-04-30,3.44
Montenegro,2021-05-01,3.64
Montenegro,2021-05-03,3.75
Montenegro,2021-05-04,3.93
Montenegro,2021-05-05,4.42
Montenegro,2021-05-06,4.6
Montenegro,2021-05-08,4.78
Montenegro,2021-05-09,4.9
Montenegro,2021-05-10,4.95
Montenegro,2021-05-11,5.07
Montenegro,2021-05-12,5.14
Montenegro,2021-05-13,5.22
Montenegro,2021-05-14,5.27
Montenegro,2021-05-15,5.34
Montenegro,2021-05-16,5.38
Montenegro,2021-05-17,5.4
Montenegro,2021-05-18,5.47
Montenegro,2021-05-19,5.53
Montenegro,2021-05-20,5.58
Montenegro,2021-05-21,5.62
Montenegro,2021-05-23,5.69
Montenegro,2021-05-24,5.7
Montenegro,2021-05-25,5.77
Montenegro,2021-05-26,8.54
Montenegro,2021-05-28,9.89
Montenegro,2021-05-29,11.07
Montenegro,2021-05-30,11.91
Montenegro,2021-05-31,12.46
Montenegro,2021-06-01,13.45
Montenegro,2021-06-02,14.11
Montenegro,2021-06-03,14.84
Montenegro,2021-06-04,15.32
Montenegro,2021-06-05,15.85
Montenegro,2021-06-06,16.24
Montenegro,2021-06-07,16.49
Montenegro,2021-06-08,17.03
Montenegro,2021-06-09,17.47
Montenegro,2021-06-10,17.94
Montenegro,2021-06-11,18.34
Montenegro,2021-06-12,18.57
Montenegro,2021-06-14,18.84
Montenegro,2021-06-15,19.16
Montenegro,2021-06-17,19.63
Montenegro,2021-06-18,19.92
Montenegro,2021-06-19,20.16
Montenegro,2021-06-20,20.33
Montenegro,2021-06-21,20.43
Montenegro,2021-06-22,20.67
Montenegro,2021-06-23,20.87
Montenegro,2021-06-24,21.1
Montenegro,2021-06-26,21.52
Montenegro,2021-06-27,21.63
Montenegro,2021-06-28,21.7
Montenegro,2021-06-29,21.87
Montenegro,2021-06-30,22.02
Montenegro,2021-07-01,22.16
Montenegro,2021-07-02,22.29
Montenegro,2021-07-03,22.37
Montenegro,2021-07-04,22.43
Montenegro,2021-07-05,22.44
Morocco,2021-02-19,0.01
Morocco,2021-02-20,0.04
Morocco,2021-02-22,0.06
Morocco,2021-02-23,0.08
Morocco,2021-02-24,0.1
Morocco,2021-02-25,0.12
Morocco,2021-02-26,0.26
Morocco,2021-02-27,0.44
Morocco,2021-03-01,0.63
Morocco,2021-03-02,0.8
Morocco,2021-03-03,0.98
Morocco,2021-03-04,1.12
Morocco,2021-03-05,1.35
Morocco,2021-03-06,1.57
Morocco,2021-03-08,1.76
Morocco,2021-03-09,1.94
Morocco,2021-03-10,2.31
Morocco,2021-03-11,2.63
Morocco,2021-03-12,3.32
Morocco,2021-03-13,3.99
Morocco,2021-03-15,4.79
Morocco,2021-03-16,5.31
Morocco,2021-03-17,5.73
Morocco,2021-03-19,6.37
Morocco,2021-03-20,6.57
Morocco,2021-03-22,6.82
Morocco,2021-03-23,7.03
Morocco,2021-03-24,7.71
Morocco,2021-03-25,8.32
Morocco,2021-03-26,8.76
Morocco,2021-03-27,9.03
Morocco,2021-03-29,9.36
Morocco,2021-03-30,9.66
Morocco,2021-03-31,9.95
Morocco,2021-04-01,10.21
Morocco,2021-04-02,10.41
Morocco,2021-04-03,10.54
Morocco,2021-04-05,10.7
Morocco,2021-04-06,10.82
Morocco,2021-04-07,10.94
Morocco,2021-04-08,11.04
Morocco,2021-04-09,11.12
Morocco,2021-04-10,11.2
Morocco,2021-04-11,11.24
Morocco,2021-04-13,11.26
Morocco,2021-04-14,11.29
Morocco,2021-04-15,11.31
Morocco,2021-04-16,11.33
Morocco,2021-04-17,11.34
Morocco,2021-04-19,11.35
Morocco,2021-04-20,11.36
Morocco,2021-04-21,11.39
Morocco,2021-04-22,11.4
Morocco,2021-04-23,11.43
Morocco,2021-04-26,11.43
Morocco,2021-04-27,11.47
Morocco,2021-04-28,11.53
Morocco,2021-04-30,11.54
Morocco,2021-05-01,11.54
Morocco,2021-05-03,11.6
Morocco,2021-05-04,11.72
Morocco,2021-05-05,11.78
Morocco,2021-05-07,11.82
Morocco,2021-05-08,11.9
Morocco,2021-05-10,11.93
Morocco,2021-05-11,11.96
Morocco,2021-05-12,12.03
Morocco,2021-05-14,12.06
Morocco,2021-05-15,12.19
Morocco,2021-05-17,12.31
Morocco,2021-05-18,12.41
Morocco,2021-05-19,12.66
Morocco,2021-05-20,12.86
Morocco,2021-05-21,13.05
Morocco,2021-05-22,13.09
Morocco,2021-05-24,13.21
Morocco,2021-05-25,13.54
Morocco,2021-05-31,14.82
Morocco,2021-06-01,15.28
Morocco,2021-06-02,15.56
Morocco,2021-06-03,15.82
Morocco,2021-06-05,15.98
Morocco,2021-06-07,16.7
Morocco,2021-06-08,17.49
Morocco,2021-06-09,18.12
Morocco,2021-06-10,18.64
Morocco,2021-06-11,19.09
Morocco,2021-06-12,19.22
Morocco,2021-06-14,19.84
Morocco,2021-06-15,20.37
Morocco,2021-06-16,20.82
Morocco,2021-06-17,21.38
Morocco,2021-06-18,21.83
Morocco,2021-06-19,22.0
Morocco,2021-06-21,22.9
Morocco,2021-06-23,23.21
Morocco,2021-06-24,23.5
Morocco,2021-06-25,23.83
Morocco,2021-06-26,23.9
Morocco,2021-06-28,24.26
Morocco,2021-06-30,24.7
Morocco,2021-07-01,24.76
Morocco,2021-07-02,24.82
Morocco,2021-07-03,24.82
Morocco,2021-07-04,24.82
Morocco,2021-07-05,24.88
New Zealand,2021-02-21,0.0
New Zealand,2021-02-22,0.0
New Zealand,2021-02-23,0.0
New Zealand,2021-02-24,0.0
New Zealand,2021-02-25,0.0
New Zealand,2021-02-26,0.0
New Zealand,2021-02-27,0.0
New Zealand,2021-02-28,0.0
New Zealand,2021-03-01,0.0
New Zealand,2021-03-02,0.0
New Zealand,2021-03-03,0.0
New Zealand,2021-03-04,0.0
New Zealand,2021-03-05,0.0
New Zealand,2021-03-06,0.0
New Zealand,2021-03-07,0.0
New Zealand,2021-03-08,0.0
New Zealand,2021-03-09,0.0
New Zealand,2021-03-10,0.0
New Zealand,2021-03-11,0.0
New Zealand,2021-03-12,0.0
New Zealand,2021-03-13,0.0
New Zealand,2021-03-14,0.0
New Zealand,2021-03-15,0.01
New Zealand,2021-03-16,0.01
New Zealand,2021-03-17,0.02
New Zealand,2021-03-18,0.03
New Zealand,2021-03-19,0.04
New Zealand,2021-03-20,0.06
New Zealand,2021-03-21,0.07
New Zealand,2021-03-22,0.1
New Zealand,2021-03-23,0.12
New Zealand,2021-03-24,0.15
New Zealand,2021-03-25,0.18
New Zealand,2021-03-26,0.21
New Zealand,2021-03-27,0.23
New Zealand,2021-03-28,0.24
New Zealand,2021-03-29,0.26
New Zealand,2021-03-30,0.29
New Zealand,2021-03-31,0.32
New Zealand,2021-04-01,0.35
New Zealand,2021-04-02,0.35
New Zealand,2021-04-03,0.36
New Zealand,2021-04-04,0.36
New Zealand,2021-04-05,0.37
New Zealand,2021-04-06,0.4
New Zealand,2021-04-07,0.45
New Zealand,2021-04-08,0.48
New Zealand,2021-04-09,0.52
New Zealand,2021-04-10,0.54
New Zealand,2021-04-11,0.56
New Zealand,2021-04-12,0.59
New Zealand,2021-04-13,0.63
New Zealand,2021-04-14,0.66
New Zealand,2021-04-15,0.7
New Zealand,2021-04-16,0.75
New Zealand,2021-04-17,0.78
New Zealand,2021-04-18,0.79
New Zealand,2021-04-19,0.83
New Zealand,2021-04-20,0.89
New Zealand,2021-04-21,0.96
New Zealand,2021-04-22,1.04
New Zealand,2021-04-23,1.12
New Zealand,2021-04-24,1.15
New Zealand,2021-04-25,1.16
New Zealand,2021-04-26,1.18
New Zealand,2021-04-27,1.25
New Zealand,2021-04-28,1.32
New Zealand,2021-04-29,1.43
New Zealand,2021-04-30,1.53
New Zealand,2021-05-01,1.57
New Zealand,2021-05-02,1.61
New Zealand,2021-05-03,1.7
New Zealand,2021-05-04,1.81
New Zealand,2021-05-05,1.93
New Zealand,2021-05-06,2.05
New Zealand,2021-05-07,2.19
